Date,possible,multsch,MP1,MP2,FF1,FF2,FF3,FF4,FF5,FF6,ED1,ED2,ED3,ED4,ED5,ED6,ED7,ED8,UST3M,UST6M,UST2Y,UST5Y,UST10Y,UST30Y,SP500,SPFUT,EURUSD,FF4_MR,NFP_SURP,NFP_12M,SP500_3M,SLOPE_3M,BCOM_3M,TR_SKEW,SEP,PC,OIS1Y,OIS2Y,TIPS5Y,TIPS10Y,TIPS30Y,DXY,USDJPY,dlcons,liststr,schedstr,mainstr,bcff_time,bcei_time,mps_orig1,mps_orig2
9/1/2016,1,0,-0.05,-0.033928571,-0.015,-0.045,-0.035,-0.02,-0.015,-0.015,-0.02,-0.025,-0.03,-0.035,-0.035,-0.035,-0.04,-0.035,-0.0609,-0.0458,-0.0325,-0.0377,-0.0434,-0.049,0.752630474,0.772743238,0.206056262,,-0.099440896,1.769303478,3.468095251,-0.218614642,-2.538199886,0.136852509,1,1,-0.026,-0.0295,-0.039,-0.046,-0.052,-0.271279815,-0.376759865,-0.020016799,9/21/2016,9/21/2016,9/21/2016,0,0,-0.0231,-0.0221
10/1/2016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.080500822,1.874432582,4.600909536,-0.002219242,-3.451351223,-0.027772509,,,,,,,,,,0.073016743,,,,0,0,0.0000,0
11/1/2016,1,0,-0.005357143,0.004411765,-0.005,0,0,0,0.005,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0,0.004,0.0016,0.0035,0.0055,0.041908354,0.047755492,-0.027017291,,-0.071068966,1.729257922,-2.207203753,0.236763664,5.502188692,-0.028391017,0,0,0.006,0.004,0.002,0.003,0.008,0.03390649,0.009678668,0.304410552,11/2/2016,11/2/2016,11/2/2016,0,1,0.0115,0.0123
12/1/2016,1,0,-0.004558824,0.005354031,-0.0025,-0.005,0.005,0.015,0.02,0.0275,0,0.03,0.07,0.12,0.135,0.14,0.135,0.14,0.0026,0.0153,0.0974,0.1202,0.0879,0.0367,-0.711958436,-0.605260262,-1.033640293,,-0.059767858,1.64939449,0.841721179,0.783902369,6.387855174,0.230412002,1,1,-0.01,-0.01,0.137,0.1,0.048,1.019902961,1.213381869,0.025794958,12/14/2016,12/14/2016,12/14/2016,0,0,0.0469,0.0471
1/1/2017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087914023,1.616063734,3.059508416,0.805650098,5.416146565,0.251100492,,,,,,,,,,0.023466713,,,,0,0,0.0000,0
2/1/2017,1,0,-0.005185185,-0.024201389,-0.005,-0.015,-0.025,-0.02,-0.02,-0.0225,-0.015,-0.015,-0.025,-0.025,-0.03,-0.03,-0.025,-0.03,-0.0051,-0.0051,-0.0239,-0.0231,-0.0074,0.0058,0.150621589,0.142967118,0.093057882,,0.034003542,1.674334048,6.314035103,0.549155633,4.077318652,-0.021353871,0,0,-0.017,-0.023,-0.031,-0.011,0.004,-0.119551407,-0.123348018,0.192213426,2/1/2017,2/1/2017,2/1/2017,0,1,-0.0140,-0.013
3/1/2017,1,0,0.00484375,-0.000518973,0.0025,0.005,0,-0.025,-0.035,-0.04,-0.0425,-0.055,-0.07,-0.0825,-0.095,-0.105,-0.115,-0.125,-0.0229,-0.0358,-0.0773,-0.1005,-0.0708,-0.032,0.515885048,0.589535741,0.507566501,,0.002056636,1.687824202,7.040995297,-0.095842595,5.794875287,-0.275983741,1,1,-0.017,-0.028,-0.114,-0.087,-0.046,-0.611138492,-0.881865014,0.014472207,3/15/2017,3/15/2017,3/15/2017,0,0,-0.0510,-0.0498
4/1/2017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203724735,1.593095209,4.052721933,-0.265358836,-0.473846328,-0.282714222,,,,,,,,,,0.027615374,,,,0,0,0.0000,0
5/1/2017,1,0,-0.002767857,0.011796875,-0.0025,0.005,0.015,0.005,0.01,0.015,0.015,0.015,0.015,0.015,0.02,0.025,0.025,0.025,-0.0051,0.0128,0.018,0.023,0.018,0.0126,0.040489567,0.031515916,-0.109930377,,-0.01299797,1.59918451,3.66633908,-0.462237942,-1.947658491,-0.463205293,0,0,0.011,0.0165,0.021,0.018,0.011,0.121104473,0.160142349,0.1384693,5/3/2017,5/3/2017,5/3/2017,0,1,0.0208,0.0216
6/1/2017,1,0,0.01875,0.01,0.01,0.02,0.01,0.01,0.02,0.025,0.01,0.015,0.035,0.04,0.045,0.05,0.05,0.055,0.0102,0.0154,0.0487,0.0445,0.03035,0.0136,-0.239455158,-0.235800697,-0.629879347,,-0.134279887,1.708736628,1.758891258,-0.480611085,-5.354942515,-0.354969041,1,1,-0.012,0,0.056,0.0425,0.021,0.612479662,0.632273435,0.109282048,6/14/2017,6/14/2017,6/14/2017,0,0,0.0285,0.0292
7/1/2017,1,0,-0.005,-0.005,-0.0025,-0.005,-0.005,-0.01,-0.015,-0.01,-0.005,-0.015,-0.0175,-0.015,-0.02,-0.02,-0.025,-0.02,-0.0051,-0.00645,-0.0159,-0.025,-0.0161,-0.0032,0.018560511,0.01009897,0.420564758,,0.037191172,1.67651461,2.60353346,-0.329239473,-1.615201508,-0.10062127,0,0,-0.011,0,-0.03,-0.02,-0.01,-0.379436054,-0.401857475,0.005228172,7/26/2017,7/26/2017,7/26/2017,0,0,-0.0034,-0.0025
8/1/2017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00731883,1.546245601,3.356102323,-0.165553587,0.552909913,0.166517733,,,,,,,,,,0.236893522,,,,0,0,0.0000,0
9/1/2017,1,0,-0.0075,-0.004913793,-0.0025,-0.005,-0.005,0.02,0.04,0.035,0.04,0.05,0.065,0.07,0.085,0.085,0.085,0.085,0.0026,0.0153,0.0533,0.0652,0.0407,0.0062,-0.07960735,-0.049920128,-1.049300466,,-0.094941571,1.397407438,2.451252737,-0.104999737,3.95795812,-0.11867187,1,1,0.017,0.001,0.078,0.053,0.007,0.998461387,0.915948276,0.040926136,9/20/2017,9/20/2017,9/20/2017,0,0,0.0580,0.0585
10/1/2017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26020033,1.397407438,3.172418145,-0.078081907,2.890651697,-0.34183205,,,,,,,,,,0.237324403,,,,0,0,0.0000,0
11/1/2017,1,0,-0.002586207,0.001867816,-0.0025,0,-0.005,-0.005,0,0,0,0.005,0,0.005,0.005,0,0.005,0.005,-0.0025,0.0026,0.0039,0.005,0.00815,0.0064,0.088070518,0.087404098,-0.060194342,,-0.124554205,1.42636634,4.161088316,-0.109278341,4.431326284,-0.205409093,0,0,0.001,0.0005,0.004,0.004,0.004,0.072860899,0.122893258,0.33803664,11/1/2017,11/1/2017,11/1/2017,0,1,0.0136,0.0144
12/1/2017,1,0,0.004305556,0.005,0.0025,0,0.005,-0.005,-0.01,-0.01,-0.005,-0.015,-0.02,-0.025,-0.03,-0.03,-0.035,-0.035,-0.0128,-0.018,-0.0346,-0.0385,-0.0214,-0.01,0.039752186,0.037495313,0.382133152,,0.010796338,1.49717723,7.90693458,-0.119785649,3.166583826,-0.03133824,1,1,-0.0155,-0.02,-0.034,-0.021,-0.011,-0.374156549,-0.398230088,-0.045197775,12/13/2017,12/13/2017,12/13/2017,0,0,0.0008,0.0017
1/1/2018,1,0,-0.0075,0.01575,0.0025,-0.0075,0,0,0.005,0.01,0,0,0.005,0.005,0.005,0.01,0.015,0.02,0,0,0.0081,0.0151,0.0169,0.0057,-0.091720259,-0.159010601,-0.161056531,,-0.129913839,1.444051161,6.432686935,-0.330785494,6.310415836,-0.133774224,0,0,0.006,0.005,0.013,0.014,0.003,0.152033661,0.109809663,0.019238845,1/31/2018,1/31/2018,1/31/2018,1,0,0.0162,0.017
2/1/2018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018901917,1.385690866,9.792359952,-0.117000506,5.424015731,0.067429498,,,,,,,,,,0.125484492,,,,0,0,0.0000,0
3/1/2018,1,0,0,-0.005344828,0,0,-0.005,-0.005,-0.01,-0.015,-0.02,-0.025,-0.025,-0.02,-0.025,-0.025,-0.025,-0.01,-0.0026,-0.0129,-0.0289,-0.0136,-0.0036,0.0107,-0.122722795,-0.137412972,0.513321926,,0.1488251,1.501208858,4.3973183,0.173427385,2.642741717,-0.091686322,1,1,-0.006,-0.0195,-0.019,-0.002,0.011,-0.431622746,-0.188199868,0.038979982,3/21/2018,3/21/2018,3/21/2018,0,0,0.0036,0.0044
4/1/2018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203146472,1.570810789,-1.595386729,-0.01303437,1.458739918,-0.260452427,,,,,,,,,,0.133289697,,,,0,0,0.0000,0
5/1/2018,1,0,-0.002672414,0.002043611,-0.0025,0,-0.005,-0.005,-0.005,-0.005,-0.005,-0.01,-0.01,-0.01,-0.015,-0.015,-0.0175,-0.015,-0.0051,-0.0052,-0.0161,-0.0186,-0.0112,-0.0041,0.159868486,0.16039249,0.401170079,,-0.105507809,1.52618748,-6.971639428,-0.099185813,0.48545867,-0.107883788,0,0,-0.007,-0.01,-0.022,-0.015,-0.004,-0.351823872,-0.209262124,0.042006636,5/2/2018,5/2/2018,5/2/2018,0,1,0.0018,0.0027
6/1/2018,1,0,-0.004411765,-0.010186275,-0.0025,-0.005,-0.01,-0.01,0.01,-0.005,-0.0025,0.01,0.025,0.035,0.04,0.04,0.04,0.04,-0.0025,0.0025,0.0329,0.0374,0.0312,0.0193,-0.1757816,-0.179388286,-0.050894902,,0.010251511,1.607927937,-1.431702646,-0.209507936,3.450236853,0.008467014,1,1,0.003,0.021,0.038,0.033,0.024,0.092972557,0.135857259,0.092144867,6/13/2018,6/13/2018,6/13/2018,0,0,0.0289,0.0295
7/1/2018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015494265,1.607927937,4.259980388,-0.121202477,1.677752512,-0.18888978,,,,,,,,,,0.091316306,,,,0,0,0.0000,0
8/1/2018,1,0,-0.002583333,0,-0.0025,-0.005,0,0,-0.005,0,0,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.01,0,0.0026,0,-0.0034,-0.0056,-0.0049,0.017430961,0.02668327,0.051427102,,-0.116271376,1.520016283,5.337569876,-0.204653314,-4.567378148,-0.127401679,0,0,-0.0075,-0.007,-0.001,-0.004,-0.004,-0.075018755,-0.188054088,-0.077352771,8/1/2018,8/1/2018,8/1/2018,0,1,0.0045,0.0053
9/1/2018,1,0,0.01,0.01,0,0.01,0.01,0.005,0.01,0,0.005,-0.005,-0.005,-0.01,-0.01,-0.01,-0.015,-0.015,-0.0051,-0.0078,-0.0122,-0.0152,-0.0187,-0.026,-0.034042233,-0.059772863,-0.101971448,,-0.033853854,1.593562375,7.003301465,-0.260568142,-6.201920471,-0.176297256,1,1,0.007,-0.004,-0.009,-0.013,-0.021,0.070094202,-0.044275215,0.126735718,9/26/2018,9/26/2018,9/26/2018,0,0,0.0045,0.0054
10/1/2018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143536767,1.586590399,7.640515445,-0.094816538,-2.284450645,-0.239382072,,,,,,,,,,0.230973001,,,,0,0,0.0000,0
11/1/2018,1,0,0.006818182,-0.010795455,0.005,0,0,0,0,0.005,0.005,0.0075,0.01,0.01,0.01,0.01,0.015,0.01,-0.0006,-0.0007,0.0042,0.0069,0.0074,0.00215,0.098564663,0.098013009,-0.20173669,,0.046460073,1.601781607,-3.782993814,-0.077602083,-0.657138068,-0.09641976,0,0,0.004,0.0045,0.007,0.007,0.002,0.179494096,0.079023619,-0.372941889,11/8/2018,11/8/2018,11/8/2018,0,0,0.0168,0.0176
12/1/2018,1,0,0.025833333,0.02,0.01,0.025,0.02,0.02,0.025,0.02,0.02,0.0225,0,-0.02,-0.05,-0.07,-0.09,-0.095,0.0103,0.0078,-0.0228,-0.0455,-0.0589,-0.0489,-2.539255411,-2.536689669,-0.481189851,,-0.126949427,1.511190751,-5.424820419,-0.077482846,0.068213619,-0.212521501,1,1,0.009,-0.031,0.002,-0.013,-0.018,0.397289328,0.160313502,0.124881144,12/19/2018,12/19/2018,12/19/2018,0,0,0.0297,0.0303
1/1/2019,1,0,0,0,-0.0025,0,0,-0.005,-0.015,-0.02,-0.01,-0.035,-0.05,-0.065,-0.075,-0.085,-0.085,-0.09,-0.0051,-0.0234,-0.0645,-0.0636,-0.034,0.0054,0.759314718,0.761779366,0.57793345,,0.182961961,1.537705356,-14.77402077,-0.28945531,-11.37166816,-0.564466287,0,1,-0.0325,-0.058,-0.103,-0.0725,-0.028,-0.539041403,-0.538566864,0.021516802,1/30/2019,1/30/2019,1/30/2019,1,0,-0.0196,-0.0186
2/1/2019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209867075,1.349146149,-0.054346039,-0.327723066,-3.007420102,-0.651503648,,,,,,,,,,0.303576914,,,,0,0,0.0000,0
3/1/2019,1,0,0,0,0,0.005,0,0,0.005,0.005,0,-0.015,-0.04,-0.06,-0.075,-0.085,-0.08,-0.075,0,-0.0208,-0.0496,-0.0673,-0.0519,-0.0286,0.525184373,0.380632026,0.651867512,,-0.341393491,1.349146149,4.953153047,-0.17128729,0.917947853,-0.484362755,1,1,-0.012,-0.04,-0.103,-0.0775,-0.048,-0.574146812,-0.69955157,0.00345542,3/20/2019,3/20/2019,3/20/2019,0,0,-0.0270,-0.026
4/1/2019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015787525,1.349765112,18.69468948,-0.181461629,5.757750655,-0.709325994,,,,,,,,,,0.160530649,,,,0,0,0.0000,0
5/1/2019,1,0,-0.025833333,0.017348485,-0.025,-0.01,0.01,0.01,0.015,0.03,0,0.04,0.055,0.06,0.07,0.07,0.07,0.07,-0.0026,-0.0026,0.0564,0.05,0.0305,0.0171,-0.335280084,-0.339126749,-0.462345514,,0.080233007,1.452126582,10.02766366,0.042171573,2.076683026,-0.633843522,0,1,0.029,0.047,0.047,0.0355,0.0235,0.401849949,0.314861461,0.146841576,5/1/2019,5/1/2019,5/1/2019,0,1,-0.0374,-0.0363
6/1/2019,1,0,0.054545455,-0.0775,0.02,0.05,-0.0775,-0.085,-0.095,-0.12,-0.11,-0.15,-0.18,-0.175,-0.17,-0.155,-0.14,-0.13,-0.0334,-0.0779,-0.133,-0.0924,-0.0587,-0.0353,0.441451886,0.385604113,0.115874855,,-0.22611896,1.25669326,-1.454449337,-0.239202955,-3.367026181,-0.579085179,1,1,-0.1185,-0.142,-0.132,-0.096,-0.07,-0.170410216,-0.23071244,0.204747652,6/19/2019,6/19/2019,6/19/2019,0,0,-0.0793,-0.0779
7/1/2019,1,0,0.04,0.065,0,0.04,0.05,0.065,0.065,0.08,0.05,0.085,0.085,0.085,0.08,0.07,0.06,0.04,0.0436,0.04395,0.0741,0.0263,-0.0052,-0.0281,-0.652659234,-0.638527241,-0.449074906,,0.061923361,1.254194253,4.747256566,0.00897022,-0.760594102,-0.661571661,0,1,0.0765,0.072,0.047,0.005,-0.0175,0.417915316,0.202615583,0.166384092,7/31/2019,7/31/2019,7/31/2019,1,0,0.0058,0.0533
8/1/2019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04848495,1.277538078,1.261109701,-0.221893965,-1.642769925,-0.142724352,,,,,,,,,,0.069833705,,,,0,0,0.0000,0
9/1/2019,1,0,0.046875,0.04,0.01875,0.03,0.04,0.04,0.03,0.035,0.07,0.065,0.075,0.075,0.075,0.065,0.065,0.06,-0.0179,0.0246,0.0925,0.0751,0.05305,0.033,0.023368074,0.033375052,-0.406614259,,-0.106276862,1.259460815,4.81605394,-0.334921056,0.093409933,-0.470871828,1,1,0.048,0.055,0.092,0.077,0.054,0.326548051,0.277341222,0.003087394,9/18/2019,9/18/2019,9/18/2019,0,0,0.0444,0.045
10/1/2019,1,1,-0.02025,0.006875,-0.0025,-0.0225,-0.005,0.01,0.005,0.005,-0.01,-0.0025,-0.005,-0.015,-0.02,-0.025,-0.025,-0.02,-0.0485,-0.0051,-0.01956,-0.0207,-0.0279,-0.03206,0.667485951,0.637940825,0.410147127,,-0.06291441,1.334802991,1.756163552,-0.259673659,-1.172700079,-0.308295085,0,1,-0.001,-0.0245,0.014,0.0025,-0.004,-0.244581346,-0.119364613,0.232773778,"2019-10-11,2019-10-30",10/30/2019,10/30/2019,1,0,0.0283,0.0298
11/1/2019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027222203,1.361522601,1.9003811,0.060357254,3.941798531,-0.210232921,,,,,,,,,,0.070264025,,,,0,0,0.0000,0
12/1/2019,1,0,0,0,0,-0.005,0,-0.005,-0.005,-0.005,0.0025,-0.005,-0.01,-0.02,-0.025,-0.03,-0.03,-0.03,0,-0.0026,-0.0243,-0.0281,-0.0156,0.0007,0.219489241,0.223285486,0.360425302,,0.10812194,1.361522601,8.399142202,0.364497571,1.924603166,-0.145058873,1,1,-0.017,-0.019,-0.042,-0.022,-0.002,-0.289581237,-0.128794848,0.19882232,12/11/2019,12/11/2019,12/11/2019,0,0,0.0051,0.0059
1/1/2020,1,0,0.01,-0.005,0.0025,0.01,0.01,0.005,-0.005,-0.01,0,-0.01,-0.02,-0.02,-0.025,-0.025,-0.03,-0.025,-0.0026,-0.0052,-0.0238,-0.0293,-0.024,-0.0162,-0.229544681,-0.228119535,0.054520672,,-0.079060693,1.316977696,8.692977474,0.466279854,5.294384151,-0.251349623,0,1,-0.014,-0.03,-0.026,-0.02,-0.012,-0.057073554,-0.091583478,-0.150715642,1/29/2020,1/29/2020,1/29/2020,1,0,0.0136,
2/1/2020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057466141,1.305589733,5.942750158,-0.119893423,-5.15510681,-0.308569414,,,,,,,,,,-2.953272886,,,,0,0,0.0000,
3/1/2020,1,1,-0.485066964,-0.22,-0.365,-0.3,-0.22,-0.1925,-0.19,-0.16,-0.34375,-0.205,-0.22,-0.23,-0.215,-0.215,-0.225,-0.24,-0.2121,-0.16115,-0.3292,-0.4987,-0.4126,-0.1249,-8.006168671,-3.769449167,1.429525067,,0.1272,1.473119705,-5.148133528,-0.054221198,-8.992839702,-0.53739535,0,2,-0.196,-0.216,-0.35,-0.362,-0.1435,-1.133782977,-1.016151929,-5.035590024,"2020-03-03,2020-03-15",3/3/2020,3/3/2020,0,1,-0.4190,
4/1/2020,1,0,-0.0275,-0.02375,-0.0025,-0.0275,-0.025,-0.02,-0.01,-0.015,0.005,-0.005,-0.01,0,-0.0025,0,0,0,-0.0077,-0.0101,-0.0019,0.0016,0.0095,0.0164,0.344727404,0.340686483,0.138121547,,-0.891619022,0.398420129,-22.59786025,0.032636332,-25.72178648,-0.487153614,0,1,-0.013,-0.007,0.001,0.003,-0.0035,-0.128416068,-0.103044496,3.471736688,4/29/2020,4/29/2020,4/29/2020,1,0,0.0029,
5/1/2020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900951549,-14.37901519,-11.77086596,0.282290364,-15.71703203,-0.183192125,,,,,,,,,,2.303893868,,,,0,0,0.0000,
6/1/2020,1,0,0,0,0,0,0,0.005,0,0.005,-0.0025,-0.005,-0.005,-0.005,-0.015,-0.015,-0.02,-0.025,-0.0051,-0.0077,-0.0119,-0.035,-0.0346,-0.00375,0.226119275,0.218767091,0.351864884,,20.2182794,-12.4116913,-2.340095242,0.267947593,-5.760542374,-0.376513408,1,1,0,-0.028,-0.052,-0.0425,-0.005,-0.260118614,-0.0932314,0.661041318,6/10/2020,6/10/2020,6/10/2020,0,0,0.0051,
7/1/2020,1,0,0.005,0.005,0,0.005,0.005,0,0.005,0.005,0,-0.015,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.0051,-0.0051,-0.0039,-0.0134,-0.0147,-0.0044,0.359834581,0.370341795,-0.008483923,,2.74371015,-9.134626203,19.87530258,-0.03263056,11.3881754,-0.440750994,0,1,-0.005,-0.0055,-0.011,-0.011,0,-0.028924801,-0.00952381,0.346153968,7/29/2020,7/29/2020,7/29/2020,1,0,0.0016,
8/1/2020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70632133,-8.05491211,10.68895656,-0.095019265,15.41695975,-0.121673769,,,,,,,,,,0.536976414,,,,0,0,0.0079,
9/1/2020,1,0,0,0,0,0,0,-0.005,0,0,0,0,0,0,0,-0.005,0,0,-0.0076,-0.0025,-0.002,0.0056,0.0196,0.0292,-0.369178036,-0.403462441,-0.219854558,,0.040698065,-7.093626861,13.9577259,0.056846542,18.5554744,0.201560219,1,1,0,-0.015,-0.005,0.0135,0.025,0.163323197,0.009521089,0.131972885,9/16/2020,9/16/2020,9/16/2020,0,0,0.0084,
10/1/2020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489483047,-6.548811246,9.663011409,0.015704929,11.75884747,0.502792192,,,,,,,,,,-0.114249688,,,,0,0,0.0000,
11/1/2020,1,0,0,0,0,0,-0.005,0,0,0,0,0,0.005,0,-0.01,0,0.005,0,-0.0025,-0.005,-0.004,0.0024,0.0017,-0.006,-0.033818828,-0.071179443,0.118493441,,0.007091088,-6.125328565,0.728650698,0.373596908,7.976024594,0.506710934,0,1,-0.001,-0.0015,0.018,0.0145,0.003,-0.130507469,-0.163950236,0.174977618,11/5/2020,11/5/2020,11/5/2020,0,0,0.0057,
12/1/2020,1,0,0,0,0,0,0,0,0,0.005,-0.005,-0.005,0,0,0,0,-0.005,0,0.0025,0,-0.002,-0.0008,0.0017,0.003,0.273367367,0.297458085,0.188927222,,-0.442519664,-6.07321816,3.858524331,0.154918051,4.704438946,0.557170346,1,1,0.001,0.014,0.008,0.005,-0.004,-0.168141593,-0.192957067,0.547655746,12/16/2020,12/16/2020,12/16/2020,0,0,0.0096,
1/1/2021,1,0,0,0.011071429,0,0,0.005,0,0.005,0,0.005,0,0,0.005,0.005,0,0,0,-0.0025,0,-0.0019,0.00555,0.01105,0.0125,-1.147744757,-1.143952919,-0.11554015,,-0.393229135,-6.285214125,11.8759626,0.335092467,13.66740836,0.681891415,0,1,0.003,0.003,-0.009,-0.002,0.005,0.159096684,0.096061479,-0.401143348,1/27/2021,1/27/2021,1/27/2021,0,0,0.0064,
2/1/2021,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166926893,-6.184839391,8.811340213,0.416500225,11.80650907,0.509412941,,,,,,,,,,1.830542311,,,,0,0,0.0000,
3/1/2021,1,0,-0.011071429,-0.01,-0.005,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.015,-0.01,-0.02,-0.03,-0.04,-0.055,-0.0076,-0.0051,-0.0181,-0.0635,-0.0335,-0.0075,0.794141888,0.80537764,0.545759866,,0.288447675,-6.00083972,6.886164949,0.790373655,14.01370266,0.493267383,1,1,-0.0115,-0.018,-0.047,-0.047,-0.019,-0.552450138,-0.402635432,0.341826706,3/17/2021,3/17/2021,3/17/2021,0,0,0.0005,
4/1/2021,1,0,-0.01,-0.004642857,0,-0.01,-0.0075,-0.01,-0.005,-0.005,-0.005,-0.0025,-0.005,-0.01,-0.01,-0.015,-0.03,-0.035,-0.0025,-0.0051,-0.0098,-0.0337,-0.0302,-0.0224,0.088011455,0.107707037,0.297939253,,0.383050662,-4.506405533,7.033424182,1.107298,8.537044262,0.709302469,0,1,-0.006,-0.0125,-0.0315,-0.023,-0.017,-0.278312524,-0.247888358,-0.072266393,4/28/2021,4/28/2021,4/28/2021,0,0,0.0058,
5/1/2021,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.496521777,10.32566971,10.86299355,0.776608162,12.53070691,0.359064416,,,,,,,,,,0.354886624,,,,0,0,0.0000,
6/1/2021,1,0,0.026785714,0.0125,0.0125,0.02,0.0125,0.005,0.01,0.01,0.01,0.015,0.015,0.03,0.045,0.07,0.09,0.105,0.0177,0.0076,0.034,0.0953,0.0746,0.0272,0.025871785,0.035446328,-0.792406108,,-0.248023863,8.630457284,9.337009817,0.232446867,9.528509994,0.375414519,1,1,0.0095,0.028,0.194,0.158,0.086,0.723301346,0.591392958,-0.06887635,6/16/2021,6/16/2021,6/16/2021,0,0,0.0284,
7/1/2021,1,0,-0.005,0.01375,0,-0.005,0,-0.005,-0.005,0,-0.005,-0.005,0,0,0.005,0.01,0.015,0.015,-0.005,0.0025,-0.001,0.0016,-0.0084,-0.0124,0.275572327,0.290565178,0.279353255,,0.224851475,5.756106424,7.899281993,-0.350845927,11.75620558,0.440131802,0,1,-0.009,0.0205,-0.046,-0.048,-0.036,-0.254012863,-0.12716868,0.294584105,7/28/2021,7/28/2021,7/28/2021,0,0,0.0101,
8/1/2021,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115220637,5.248500081,4.945486932,-0.525605648,4.92895636,0.195938878,,,,,,,,,,0.059141337,,,,0,0,0.0000,
9/1/2021,1,0,0,0,0,0,0,0,0.005,0,0.005,0.005,0.015,0.025,0.03,0.035,0.035,0.035,0.005,0.0025,0.0202,0.0243,0.0051,-0.01,0.237580207,0.256629598,-0.187617261,,-0.921783972,4.462927968,7.304219165,-0.408860004,0.217550744,0.303918486,1,1,0.004,0.0185,0.044,0.022,0.002,0.139446077,0.145932142,0.274069332,9/22/2021,9/22/2021,9/22/2021,0,0,0.0082,
10/1/2021,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.566005769,4.105840588,0.366080472,0.056159081,5.920405688,0.335457912,,,,,,,,,,0.087430097,,,,0,0,0.0000,
11/1/2021,1,0,0,-0.0096875,0,-0.005,-0.005,0,0,0,-0.0025,0.005,0.01,0,-0.01,-0.015,-0.01,-0.015,-0.0025,0,-0.006,-0.0017,0.0263,0.054,0.668450065,0.671577123,0.146766813,,0.098525213,4.198121875,4.127781205,0.266752638,7.993646027,0.409395841,0,1,0.0135,-0.005,-0.015,0.015,0.051,-0.120130975,0.052626963,-0.1632109,11/3/2021,11/3/2021,11/3/2021,0,0,0.0147,
12/1/2021,1,0,-0.00484375,-0.01,-0.0025,-0.005,-0.01,0.01,0.025,0.025,0.02,0.04,0.035,0.03,0.025,0.025,0.01,0,-0.0026,0.0051,0.0121,0.0131,0.0204,0.0252,1.524613659,1.518590575,0.306462358,,-0.657802263,4.436616159,1.269905404,-0.022073295,0.210552668,0.327106616,1,1,0.022,0.021,-0.056,-0.025,-0.008,-0.283538226,0.070206231,0.024794587,12/15/2021,12/15/2021,12/15/2021,0,0,0.0575,
1/1/2022,1,0,-0.005,0.046666667,-0.0025,-0.005,0.02,0.045,0.07,0.075,0.08,0.11,0.125,0.14,0.1325,0.1375,0.1125,0.125,0.0076,0.02165,0.1052,0.0899,0.0607,0.0399,-1.879701799,-1.886792453,-0.43393553,,-0.495060489,4.949544216,8.919699485,-0.413018942,-1.753614461,0.247968379,0,1,0.079,0.109,0.137,0.09,0.0495,0.434026874,0.218703526,0.029101162,1/26/2022,1/26/2022,1/26/2022,1,0,0.0024,
2/1/2022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708644733,4.843923979,-0.796948184,-0.395604635,4.058308565,0.294220858,,,,,,,,,,0.226666131,,,,0,0,0.0000,
3/1/2022,1,0,-0.020666667,-0.031382716,-0.01,-0.015,-0.03,-0.02,-0.005,0.02,0.02,0.05,0.065,0.06,0.055,0.045,0.035,0.0225,-0.0152,0.0013,0.0513,0.0202,-0.008,-0.0291,0.445249398,0.429060126,0.336700337,,0.411138318,5.0660346,-6.991767535,-0.551506795,12.62456507,0.175121879,1,1,0.029,0.036,0.036,0.013,-0.013,-0.274458173,0.025288713,0.224634099,3/16/2022,3/16/2022,3/16/2022,0,0,0.1381,
4/1/2022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117033492,4.753444949,-5.495565956,-0.564411543,21.64807508,-0.072033577,,,,,,,,,,-0.060759447,,,,0,0,0.0000,
