Date,NFP_SURP,NFP_12M,SP500_3M,SLOPE_3M,BCOM_3M,TR_SKEW
9/1/2006,-0.035165733,1.676636557,2.621063878,-0.243534219,0.801504425,0.023451768
10/1/2006,-0.180472864,1.676636557,6.962935472,-0.179179927,-4.92851106,-0.041952726
11/1/2006,-0.096870769,1.62293747,7.634226841,-0.196877269,-0.877415568,-0.04141732
12/1/2006,0.006534604,1.51587112,7.127095204,-0.187929738,7.338147197,-0.085543999
1/1/2007,0.095756537,1.535232993,5.933743692,-0.023651998,9.535058103,-0.157828395
2/1/2007,-0.120407908,1.499489433,3.972925599,0.049538607,-0.073076507,-0.072152951
3/1/2007,-0.047107324,1.33706605,0.285439037,0.097213901,3.366121682,-0.076051496
4/1/2007,0.045796384,1.275316936,0.713373859,0.120870158,4.951237834,-0.400987197
5/1/2007,-0.068835932,1.194673636,4.024255209,-0.013050344,9.234854672,-0.174666248
6/1/2007,0.002238512,1.263846796,8.988656384,0.136789273,2.784522651,-0.069984836
7/1/2007,-0.025402525,1.263846796,5.899168651,0.286635119,3.05254057,0.436118562
8/1/2007,-0.116150267,1.103542865,-2.631243991,0.34262052,1.565604629,0.163420561
9/1/2007,-0.25035047,0.961034822,-3.769987603,0.394384392,-1.655671175,-0.580363745
10/1/2007,-0.021463015,0.925333049,1.34584483,0.480826873,7.789463361,-0.614321666
11/1/2007,0.118461826,0.967926604,6.266339022,0.391712532,12.09276128,-0.287386127
12/1/2007,-0.023464858,0.893407843,1.180359708,0.562993962,10.44788663,-0.594354877
1/1/2008,-0.143520052,0.831512097,-4.20231711,0.363389114,7.530867821,-0.685579926
2/1/2008,-0.220271306,0.557480103,-10.76805364,1.069462909,8.861938462,-0.448223856
3/1/2008,-0.194757701,0.557480103,-5.596358818,1.215542509,20.72497262,-0.107336734
4/1/2008,-0.098312511,0.344154608,-12.34205387,1.00928026,10.86388093,-0.14406997
5/1/2008,0.067330104,0.139914407,2.309241394,0.289385512,11.33103409,-0.117673136
6/1/2008,-0.027346948,-0.102956753,1.464562588,-0.174123052,1.027924462,-0.008045871
7/1/2008,-0.049083123,-0.26906789,-2.714385181,-0.28958841,17.68018761,-0.045294638
8/1/2008,-0.003533034,-0.582799661,-9.302795415,-0.007177472,2.213666291,0.066548447
9/1/2008,-0.059021321,-0.582799661,-8.616007283,-0.189903928,-10.13272659,0.072642852
10/1/2008,-0.144694904,-0.97431127,-9.17058796,0.526229689,-31.81933548,-0.048870953
11/1/2008,-0.111068117,-1.372849193,-26.87004796,1.668439533,-36.79040178,-0.153576378
12/1/2008,-0.436932653,-2.007122748,-35.7703195,0.960995997,-40.17207238,-0.186486239
1/1/2009,-0.020891966,-2.597111297,-20.28855265,-0.152817398,-30.91699232,0.115323423
2/1/2009,-0.173093811,-3.166129201,-2.751544281,-0.45902433,-16.43061407,0.382964734
3/1/2009,-0.030827858,-3.689069645,-8.465628635,-0.024336166,-6.563599103,0.319607781
4/1/2009,-0.045127499,-4.259200579,-8.441886812,0.254719612,1.988040823,0.380519035
5/1/2009,0.049907999,-4.608406787,3.154135181,0.033834935,7.524358937,0.519173354
6/1/2009,0.321534445,-4.740991571,18.36933279,0.553720242,19.94169595,0.37054679
7/1/2009,-0.265483047,-4.981212441,11.92934484,1.002238207,15.1266047,0.19002387
8/1/2009,0.115364745,-5.099553535,12.24878154,0.327656667,11.52433463,0.23414702
9/1/2009,-0.015904597,-5.036124265,10.47270938,-0.347852681,1.891294091,0.215700633
10/1/2009,-0.220767805,-4.880954108,13.10640014,-0.286835499,6.550805858,0.318549663
11/1/2009,-0.076536452,-4.679572024,4.88890326,-0.020498679,6.132520515,0.546275077
12/1/2009,0.185211906,-4.130842835,6.081975748,-0.166365663,11.81565208,0.579348266
1/1/2010,-0.215067723,-3.808436674,5.00998646,0.404738468,15.0432772,0.544999814
2/1/2010,-0.108071232,-3.241150768,0.646487628,0.242455505,-1.988155328,0.402591634
3/1/2010,0.005265145,-2.746710986,1.194072614,0.226174763,0.081929571,0.314174507
4/1/2010,-0.078681205,-2.00268169,3.741878725,0.057279796,-3.90397888,0.406986479
5/1/2010,0.170451175,-1.298784009,7.813300358,-0.180067255,7.152817617,0.427309129
6/1/2010,-0.243166208,-0.629506373,-1.23429919,-0.443653505,-4.158724169,0.10720046
7/1/2010,-0.053474533,-0.380856699,-12.95042331,-0.858180466,-2.455936113,0.198172939
8/1/2010,-0.178776296,-0.189216265,-7.833185314,-0.707217207,0.530950943,0.083344783
9/1/2010,0.046755344,-0.0429303,-3.748447328,-0.977684904,7.712448453,0.070088849
10/1/2010,-0.228997517,0.072911753,9.166799634,-0.507248624,13.06563011,0.162738129
11/1/2010,0.146689658,0.42887404,7.157320025,-0.320862254,11.28876433,0.205152039
12/1/2010,-0.268000791,0.529894993,10.33907565,0.212929459,13.8747854,0.287893085
1/1/2011,-0.155454333,0.784233487,9.406817617,0.946445938,18.17786954,0.41328127
2/1/2011,-0.267850888,0.794206117,8.404141436,0.825425137,12.17388648,0.337208305
3/1/2011,-0.045127499,1.036207169,11.69536323,0.698114552,15.06039593,0.25460467
4/1/2011,-0.003638072,1.128712067,5.211015598,0.042663092,8.390001891,0.191537206
5/1/2011,0.074903834,1.128712067,5.036698935,-0.015803591,9.440972889,0.225855475
6/1/2011,-0.26018124,0.808856808,1.900183751,-0.366626802,0.231189454,0.258180428
7/1/2011,-0.228847221,1.083686874,0.090911892,-0.204294815,-6.516067003,0.389830165
8/1/2011,0.022961299,1.202721733,-4.788032301,-0.650266394,-7.338740504,0.511231768
9/1/2011,-0.181169046,1.301910284,-9.860204404,-0.889327181,0.134094473,0.369919905
10/1/2011,0.05159026,1.524282803,-14.45745873,-1.543708513,-10.58717175,0.505357791
11/1/2011,-0.0759462,1.468256521,-3.062801122,-0.635672773,-7.08726233,0.336827271
12/1/2011,-0.05949471,1.473612582,3.002212106,-0.283113083,-10.29792171,0.214807521
1/1/2012,0.045046128,1.560789767,8.852181541,-0.189414241,2.456341525,0.378474608
2/1/2012,0.153131742,1.823726525,5.514218424,-0.775105559,-3.519255029,0.532072303
3/1/2012,-0.014529249,1.853668837,16.16905596,-0.107371045,5.40834407,0.537696452
4/1/2012,-0.22431512,1.860975111,10.70919602,0.301738786,3.02109004,0.551070061
5/1/2012,-0.132634708,1.6788754,5.8536613,0.085805103,-0.38998555,0.583168976
6/1/2012,-0.207800327,1.565028954,-4.612177483,-0.542015339,-13.69888995,0.353086468
7/1/2012,-0.081707309,1.565028954,-3.134989815,-0.726062015,-4.620162626,0.278468669
8/1/2012,0.080733443,1.626186503,-1.727876562,-0.527576149,1.016204776,0.359235862
9/1/2012,-0.110000461,1.661056794,7.088221452,0.058847318,13.52547892,0.370932185
10/1/2012,-0.047152081,1.62859918,7.853937883,0.016090977,10.11564286,0.464355393
11/1/2012,0.053965802,1.582992479,1.872023693,0.175866716,3.777397894,0.538890602
12/1/2012,0.076069941,1.596206067,0.406147286,-0.06004443,-0.291275662,0.66597476
